stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover,ln_patent_stock,asinh_patent_stock,ln_rd_tax_deduction,ln_rd_expense_est,gov_subsidy_rd_missing,gov_subsidy_rd_zero,ln_gov_subsidy_rd,ln_patent_stock_w,asinh_patent_stock_w,rd_intensity_w,ln_rd_expense_est_w,ln_gov_subsidy_rd_w,ln_assets_w,roa_w,lev_w,firm_age_w,sci_tech_exp_ratio_w,province_gdp_w,province_budget_exp_w,province_sci_tech_exp_w,ip_protection_score_w,tech_market_turnover_w,invention_apply_w,invention_grant_w,ln_rd_tax_deduction_w,ln_rd_tax_deduction_l1
603186,华正新材,2024,C39,计算机、通信和其他电子设备制造业,1,浙江省,4.78,-31161603.52,124646414.08,302,,1.0,22.53,-0.01592,0.755075,7,0,1,1,1,1,1,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,5.713732805509369,6.403576939031391,0.0,18.640991607632582,1,0.0,0.0,5.713732805509369,6.403576939031391,4.78,18.640991607632582,0.0,22.53,-0.01592,0.755075,7,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,
603191,望变电气,2024,C38,电气机械和器材制造业,1,重庆市,4.4,-5211412.2,20845648.8,342,,1.0,22.6,0.011538,0.609176,2,1,1,1,1,1,1,32046.7,10.37494949292908,5621.21,,,81.54,32663.0,14282.0,96787.0,54753.0,943.82,5.8377304471659395,6.527960055025499,0.0,16.85265584175432,1,0.0,0.0,5.8377304471659395,6.527960055025499,4.4,16.85265584175432,0.0,22.6,0.011538,0.609176,2,,32046.7,5621.21,,81.54,943.82,32663.0,14282.0,0.0,
603195,公牛集团,2024,C38,电气机械和器材制造业,1,,4.43,-98748319.25,394993277.0,3029,,1.0,23.74,0.2007718799999991,0.225385,4,1,1,1,1,1,1,,,,,,,,,,,,8.016317898503415,8.70913501883561,0.0,19.794379304999072,1,0.0,0.0,8.016317898503415,8.70913501883561,4.43,19.794379304999072,0.0,23.74,0.19957159839999877,0.225385,4,,,,,,,,,0.0,
603197,保隆科技,2021,C36,汽车制造业,1,,7.2,-25995166.77,103980667.08,396,4468171.89,1.0,22.36,0.056629,0.524008,4,0,1,0,0,1,0,,,,,,,,,,,,5.983936280687191,6.674562986035693,0.0,18.45971555598095,0,4468171.89,15.312490133588211,5.983936280687191,6.674562986035693,7.2,18.45971555598095,15.312490133588211,22.36,0.056629,0.524008,4,,,,,,,,,0.0,
603197,保隆科技,2022,C36,汽车制造业,1,,6.84,-35740067.24,142960268.96,485,16654526.93,1.0,22.61,0.034354,0.578756,5,1,1,1,0,1,1,,,,,,,,,,,,6.186208623900494,6.877297134307935,0.0,18.778077317174045,0,16654526.93,16.628192685167388,6.186208623900494,6.877297134307935,6.84,18.778077317174045,16.628192685167388,22.61,0.034354,0.578756,5,,,,,,,,,0.0,0.0
603197,保隆科技,2023,C36,汽车制造业,1,,7.96,-49942605.45,199770421.8,662,5547309.11,1.0,22.86,0.045013,0.616425,6,1,1,1,1,1,1,,,,,,,,,,,,6.4967749901858625,7.188413306954931,0.0,19.112679379186574,0,5547309.11,15.528823703369774,6.4967749901858625,7.188413306954931,7.96,19.112679379186574,15.528823703369774,22.86,0.045013,0.616425,6,,,,,,,,,0.0,0.0
603197,保隆科技,2024,C36,汽车制造业,1,,8.12,-51814386.54,207257546.16,761,,1.0,23.1,0.030917,0.672328,7,1,1,1,1,1,1,,,,,,,,,,,,6.635946555686647,7.327780970110066,0.0,19.149472767046436,1,0.0,0.0,6.635946555686647,7.327780970110066,8.12,19.149472767046436,0.0,23.1,0.030917,0.672328,7,,,,,,,,,0.0,0.0
603200,上海洗霸,2023,N77,生态保护和环境治理业,0,,7.07,-5405626.26,21622505.04,122,1175000.0,1.0,21.11,0.027093,0.321154,6,1,1,1,1,0,0,,,,,,,,,,,,4.812184355372417,5.497185021430095,0.0,16.889245276501416,0,1175000.0,13.976779556623864,4.812184355372417,5.497185021430095,7.07,16.889245276501416,13.976779556623864,21.11,0.027093,0.321154,6,,,,,,,,,0.0,
603200,上海洗霸,2024,N77,生态保护和环境治理业,0,,8.87,-6264910.62,25059642.48,131,299400.0,1.0,21.18,0.023249,0.350082,7,0,1,1,1,0,0,,,,,,,,,,,,4.882801922586371,5.568359071358394,0.0,17.03676928067497,0,299400.0,12.609539090975447,4.882801922586371,5.568359071358394,8.87,17.03676928067497,12.609539090975447,21.18,0.023249,0.350082,7,,,,,,,,,0.0,0.0
603208,江山欧派,2019,C21,家具制造业,1,浙江省,3.85,-8716219.98,46486506.56,122,,0.75,21.77,0.093944,0.51416,2,0,0,0,0,0,0,64632.0,11.07646492315954,10053.03,516.06,5.13,88.84,112981.0,33964.0,435883.0,285342.0,888.01,4.812184355372417,5.497185021430095,0.0,17.654672668453028,1,0.0,0.0,4.812184355372417,5.497185021430095,3.85,17.654672668453028,0.0,21.77,0.093944,0.51416,2,5.13,64632.0,10053.03,516.06,88.84,888.01,112981.0,33964.0,0.0,
603208,江山欧派,2020,C21,家具制造业,1,浙江省,3.11,-10530346.75,56161849.33333334,175,,0.75,22.09,0.11231,0.537475,3,0,0,0,0,0,0,67164.5,11.11490011311595,10082.01,472.13,4.68,88.84,129708.0,49888.0,507050.0,391700.0,1403.32,5.170483995038151,5.857941317648809,0.0,17.843748264669937,1,0.0,0.0,5.170483995038151,5.857941317648809,3.11,17.843748264669937,0.0,22.09,0.11231,0.537475,3,4.68,67164.5,10082.01,472.13,88.84,1403.32,129708.0,49888.0,0.0,0.0
603211,晋拓股份,2024,C36,汽车制造业,1,,4.67,-5809792.81,23239171.24,174,,1.0,21.37,0.025313,0.372701,2,0,1,1,1,1,1,,,,,,,,,,,,5.1647859739235145,5.85221073703777,0.0,16.96134987141348,1,0.0,0.0,5.1647859739235145,5.85221073703777,4.67,16.96134987141348,0.0,21.37,0.025313,0.372701,2,,,,,,,,,0.0,
603213,镇洋发展,2023,C26,化学原料和化学制品制造业,1,浙江省,2.01,-9297825.24,37191300.96,128,,1.0,21.81,0.084001,0.400356,2,0,1,1,1,1,1,85619.6,11.35766950788237,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71,4.859812404361672,5.545192702919391,0.0,17.43158547362405,1,0.0,0.0,4.859812404361672,5.545192702919391,2.01,17.43158547362405,0.0,21.81,0.084001,0.400356,2,6.37,85619.6,12353.09,787.48,91.29,4323.71,117996.0,64760.0,0.0,
603213,镇洋发展,2024,C26,化学原料和化学制品制造业,1,浙江省,2.1,-9651730.32,38606921.28,136,,1.0,21.91,0.058429,0.409454,3,1,1,1,1,1,1,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,4.919980925828125,5.605815582457951,0.0,17.468942152035453,1,0.0,0.0,4.919980925828125,5.605815582457951,2.1,17.468942152035453,0.0,21.91,0.058429,0.409454,3,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,0.0
603215,比依股份,2024,C38,电气机械和器材制造业,1,,3.37,-10417981.25,41671925.0,353,,1.0,21.73,0.048686,0.566767,2,0,1,1,1,1,1,,,,,,,,,,,,5.869296913133774,6.559617243762834,0.0,17.545338222632886,1,0.0,0.0,5.869296913133774,6.559617243762834,3.37,17.545338222632886,0.0,21.73,0.048686,0.566767,2,,,,,,,,,0.0,
603218,日月股份,2019,C34,通用设备制造业,1,,3.88,-15157768.44,80841431.67999999,103,1418000.0,0.75,22.61,0.076589,0.462181,3,1,0,0,0,0,0,,,,,,,,,,,,4.6443908991413725,5.327899732854396,0.0,18.208000172757302,0,1418000.0,14.16475869129258,4.6443908991413725,5.327899732854396,3.88,18.208000172757302,14.16475869129258,22.61,0.076589,0.462181,3,,,,,,,,,0.0,
603218,日月股份,2020,C34,通用设备制造业,1,,3.91,-21980305.87,117228297.9733333,108,2127460.0,0.75,23.07,0.094089,0.202557,4,1,0,0,0,0,0,,,,,,,,,,,,4.6913478822291435,5.3752998404656145,0.0,18.579633864777534,0,2127460.0,14.57043980788679,4.6913478822291435,5.3752998404656145,3.91,18.579633864777534,14.57043980788679,23.07,0.094089,0.202557,4,,,,,,,,,0.0,0.0
603218,日月股份,2021,C34,通用设备制造业,1,,3.91,-26731052.88,106924211.52,111,,1.0,23.15,0.058695,0.23401,5,1,1,0,0,1,0,,,,,,,,,,,,4.718498871295094,5.402697671815578,0.0,18.487630847261723,1,0.0,0.0,4.718498871295094,5.402697671815578,3.91,18.487630847261723,0.0,23.15,0.058695,0.23401,5,,,,,,,,,0.0,0.0
603218,日月股份,2022,C34,通用设备制造业,1,,4.55,-32028068.41,128112273.64,131,381700.0,1.0,23.26,0.027172,0.243017,6,1,1,1,0,1,1,,,,,,,,,,,,4.882801922586371,5.568359071358394,0.0,18.668417583041474,0,381700.0,12.852392858588416,4.882801922586371,5.568359071358394,4.55,18.668417583041474,12.852392858588416,23.26,0.027172,0.243017,6,,,,,,,,,0.0,0.0
603218,日月股份,2024,C34,通用设备制造业,1,,4.84,-32696472.12,130785888.48,174,,1.0,23.34,0.045021,0.253033,8,1,1,1,1,1,1,,,,,,,,,,,,5.1647859739235145,5.85221073703777,0.0,18.689072112574788,1,0.0,0.0,5.1647859739235145,5.85221073703777,4.84,18.689072112574788,0.0,23.34,0.045021,0.253033,8,,,,,,,,,0.0,0.0
603219,富佳股份,2023,C38,电气机械和器材制造业,1,浙江省,3.8,-14775000.46,59100001.84,383,,1.0,21.71,0.098802,0.395363,2,0,1,1,1,1,1,85619.6,11.35766950788237,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71,5.950642552587727,6.641183874022173,0.0,17.894741530430473,1,0.0,0.0,5.950642552587727,6.641183874022173,3.8,17.894741530430473,0.0,21.71,0.098802,0.395363,2,6.37,85619.6,12353.09,787.48,91.29,4323.71,117996.0,64760.0,0.0,
603219,富佳股份,2024,C38,电气机械和器材制造业,1,浙江省,3.91,-15133897.57,60535590.28,435,,1.0,21.79,0.060527,0.443656,3,0,1,1,1,1,1,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,6.077642243349034,6.768494532824502,0.0,17.918742035648755,1,0.0,0.0,6.077642243349034,6.768494532824502,3.91,17.918742035648755,0.0,21.79,0.060527,0.443656,3,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,0.0
603235,天新药业,2024,C14,食品制造业,1,,7.04,-6704643.89,26818575.56,36,,1.0,22.45,0.116222,0.176219,2,0,1,1,1,1,1,,,,,,,,,,,,3.6109179126442243,4.276858964458208,0.0,17.10460536058384,1,0.0,0.0,3.6109179126442243,4.276858964458208,7.04,17.10460536058384,0.0,22.45,0.116222,0.176219,2,,,,,,,,,0.0,
603239,浙江仙通,2019,C36,汽车制造业,1,浙江省,4.79,-3265772.63,17417454.02666667,52,603600.0,0.75,20.9,0.081363,0.167215,3,0,0,0,0,0,0,64632.0,11.07646492315954,10053.03,516.06,5.13,88.84,112981.0,33964.0,435883.0,285342.0,888.01,3.970291913552122,4.644483341943245,0.0,16.672983423805665,0,603600.0,13.310668662600767,3.970291913552122,4.644483341943245,4.79,16.672983423805665,13.310668662600767,20.9,0.081363,0.167215,3,5.13,64632.0,10053.03,516.06,88.84,888.01,112981.0,33964.0,0.0,
603239,浙江仙通,2020,C36,汽车制造业,1,浙江省,4.49,-3038610.91,16205924.85333333,33,409800.0,0.75,20.88,0.090885,0.174368,4,0,0,0,0,0,0,67164.5,11.11490011311595,10082.01,472.13,4.68,88.84,129708.0,49888.0,507050.0,391700.0,1403.32,3.5263605246161616,4.1898842314256335,0.0,16.600887526732148,0,409800.0,12.923426954998698,3.5263605246161616,4.1898842314256335,4.49,16.600887526732148,12.923426954998698,20.88,0.090885,0.174368,4,4.68,67164.5,10082.01,472.13,88.84,1403.32,129708.0,49888.0,0.0,0.0
603239,浙江仙通,2022,C36,汽车制造业,1,浙江省,3.88,-5361813.37,21447253.48,28,,1.0,20.95,0.100382,0.199837,6,0,1,1,0,1,1,80770.0,11.29936088843634,12017.78,680.89,5.67,91.29,122807.0,61286.0,513830.0,443985.0,2435.07,3.367295829986474,4.025670415869822,0.0,16.881107198875682,1,0.0,0.0,3.367295829986474,4.025670415869822,3.88,16.881107198875682,0.0,20.95,0.100382,0.199837,6,5.67,80770.0,12017.78,680.89,91.29,2435.07,122807.0,61286.0,0.0,0.0
603239,浙江仙通,2023,C36,汽车制造业,1,浙江省,4.11,-6380845.56,25523382.24,31,,1.0,21.08,0.105617,0.249803,7,0,1,1,1,1,1,85619.6,11.35766950788237,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71,3.4657359027997265,4.1273944292716545,0.0,17.055105579754272,1,0.0,0.0,3.4657359027997265,4.1273944292716545,4.11,17.055105579754272,0.0,21.08,0.105617,0.249803,7,6.37,85619.6,12353.09,787.48,91.29,4323.71,117996.0,64760.0,0.0,0.0
603239,浙江仙通,2024,C36,汽车制造业,1,浙江省,4.06,-7108359.78,28433439.12,26,,1.0,21.14,0.11296,0.237541,8,0,1,1,1,1,1,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,3.295836866004329,3.9516133360820653,0.0,17.16307647947256,1,0.0,0.0,3.295836866004329,3.9516133360820653,4.06,17.16307647947256,0.0,21.14,0.11296,0.237541,8,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,0.0
603256,宏和科技,2021,C30,非金属矿物制品业,0,上海市,3.49,-6752472.0,36013184.0,71,571000.0,0.75,21.63,0.050314,0.379208,2,0,1,0,0,0,0,47059.4,10.75916591251882,8430.86,422.7,5.01,90.09,92527.0,32860.0,232918.0,179317.0,2545.49,4.276666119016055,4.9558766472470746,0.0,17.399395679367224,0,571000.0,13.255146239950099,4.276666119016055,4.9558766472470746,3.49,17.399395679367224,13.255146239950099,21.63,0.050314,0.379208,2,5.01,47059.4,8430.86,422.7,90.09,2545.49,92527.0,32860.0,0.0,
603258,电魂网络,2019,I64,互联网和相关服务,0,浙江省,16.83,-13592716.83,72494489.76,11,828304.0,0.75,21.64,0.091079,0.231394,3,1,0,0,0,0,0,64632.0,11.07646492315954,10053.03,516.06,5.13,88.84,112981.0,33964.0,435883.0,285342.0,888.01,2.4849066497880004,3.093102195050827,0.0,18.09902112742031,0,828304.0,13.627136723028356,2.4849066497880004,3.093102195050827,16.83,18.09902112742031,13.627136723028356,21.64,0.091079,0.231394,3,5.13,64632.0,10053.03,516.06,88.84,888.01,112981.0,33964.0,0.0,
603258,电魂网络,2020,I64,互联网和相关服务,0,浙江省,16.21,-21283515.99,113512085.28,25,200000.0,0.75,21.83,0.136565,0.251082,4,1,0,0,0,0,0,67164.5,11.11490011311595,10082.01,472.13,4.68,88.84,129708.0,49888.0,507050.0,391700.0,1403.32,3.258096538021482,3.9124227656412556,0.0,18.547419876264847,0,200000.0,12.206077645517674,3.258096538021482,3.9124227656412556,16.21,18.547419876264847,12.206077645517674,21.83,0.136565,0.251082,4,4.68,67164.5,10082.01,472.13,88.84,1403.32,129708.0,49888.0,0.0,0.0
603258,电魂网络,2021,I64,互联网和相关服务,0,浙江省,21.12,-26079588.39,139091138.08,38,591000.0,0.75,21.85,0.115419,0.187352,5,1,1,0,0,0,0,76765.3,11.24850799411637,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78,3.6635616461296463,4.330906425536431,0.0,18.750639953067356,0,591000.0,13.28957298843418,3.6635616461296463,4.330906425536431,21.12,18.750639953067356,13.28957298843418,21.85,0.115419,0.187352,5,5.25,76765.3,11014.59,578.6,91.29,1855.78,129821.0,56796.0,0.0,0.0
603267,鸿远电子,2021,C39,计算机、通信和其他电子设备制造业,1,北京市,3.36,-12224637.58,48898550.32,116,,1.0,22.19,0.191045,0.235293,2,0,1,0,0,1,0,44350.7,10.69988377115319,7205.12,449.45,6.24,89.07,167608.0,79210.0,283134.0,198778.0,7005.65,4.762173934797756,5.446755950221092,0.0,17.705258328648387,1,0.0,0.0,4.762173934797756,5.446755950221092,3.36,17.705258328648387,0.0,22.19,0.191045,0.235293,2,6.24,44350.7,7205.12,449.45,89.07,7005.65,167608.0,79210.0,0.0,
603267,鸿远电子,2022,C39,计算机、通信和其他电子设备制造业,1,北京市,3.94,-13245116.43,52980465.72,139,,1.0,22.4,0.150351,0.247981,3,0,1,1,0,1,1,45222.4,10.71934781828472,7469.15,488.7,6.54,89.07,189198.0,88127.0,307175.0,202722.0,7947.51,4.941642422609304,5.6276340527283635,0.0,17.78543385113142,1,0.0,0.0,4.941642422609304,5.6276340527283635,3.94,17.78543385113142,0.0,22.4,0.150351,0.247981,3,6.54,45222.4,7469.15,488.7,89.07,7947.51,189198.0,88127.0,0.0,0.0
603267,鸿远电子,2023,C39,计算机、通信和其他电子设备制造业,1,北京市,6.39,-16811004.19,67244016.76,201,,1.0,22.39,0.050857,0.21398,4,0,1,1,1,1,1,47353.7,10.76540023706081,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94,5.308267697401205,5.99645827652723,0.0,18.023838617247836,1,0.0,0.0,5.308267697401205,5.99645827652723,6.39,18.023838617247836,0.0,22.39,0.050857,0.21398,4,6.55,47353.7,7971.25,521.91,89.07,8536.94,205179.0,107875.0,0.0,0.0
603267,鸿远电子,2024,C39,计算机、通信和其他电子设备制造业,1,北京市,7.57,-17015565.32,68062261.28,269,,1.0,22.35,0.030128,0.170135,5,0,1,1,1,1,1,49670.2,10.81316043466869,8396.49,,,89.07,210052.0,119635.0,321445.0,199702.0,9153.26,5.598421958998375,6.287862015043619,0.0,18.035933465979177,1,0.0,0.0,5.598421958998375,6.287862015043619,7.57,18.035933465979177,0.0,22.35,0.030128,0.170135,5,,49670.2,8396.49,,89.07,9153.26,210052.0,119635.0,0.0,0.0
603269,海鸥股份,2024,C34,通用设备制造业,1,,2.99,-6861737.51,27446950.04,292,614000.0,1.0,21.95,0.029949,0.68487,7,0,1,1,1,1,1,,,,,,,,,,,,5.680172609017068,6.369903914885138,0.0,17.127765646526683,0,614000.0,13.327751835792448,5.680172609017068,6.369903914885138,2.99,17.127765646526683,13.327751835792448,21.95,0.029949,0.68487,7,,,,,,,,,0.0,
603277,银都股份,2019,C34,通用设备制造业,1,,2.83,-5063519.55,27005437.6,120,20720.0,0.75,21.68,0.113731,0.221956,2,0,0,0,0,0,0,,,,,,,,,,,,4.795790545596741,5.480656284001007,0.0,17.111548833314007,0,20720.0,9.938902957757083,4.795790545596741,5.480656284001007,2.83,17.111548833314007,9.938902957757083,21.68,0.113731,0.221956,2,,,,,,,,,0.0,
603277,银都股份,2020,C34,通用设备制造业,1,,2.85,-4921539.97,26248213.17333333,123,,0.75,21.81,0.104825,0.235678,3,0,0,0,0,0,0,,,,,,,,,,,,4.820281565605037,5.505348060078275,0.0,17.083108513195597,1,0.0,0.0,4.820281565605037,5.505348060078275,2.85,17.083108513195597,0.0,21.81,0.104825,0.235678,3,,,,,,,,,0.0,0.0
603277,银都股份,2021,C34,通用设备制造业,1,,3.54,-11200804.05,44803216.2,132,,1.0,21.93,0.122906,0.318384,4,0,1,0,0,1,0,,,,,,,,,,,,4.890349128221754,5.575963450863239,0.0,17.617790507306818,1,0.0,0.0,4.890349128221754,5.575963450863239,3.54,17.617790507306818,0.0,21.93,0.122906,0.318384,4,,,,,,,,,0.0,0.0
603277,银都股份,2022,C34,通用设备制造业,1,,2.52,-9718417.49,38873669.96,145,,1.0,21.96,0.130449,0.264541,5,0,1,1,0,1,1,,,,,,,,,,,,4.983606621708336,5.669892813374867,0.0,17.47582774035515,1,0.0,0.0,4.983606621708336,5.669892813374867,2.52,17.47582774035515,0.0,21.96,0.130449,0.264541,5,,,,,,,,,0.0,0.0
603277,银都股份,2023,C34,通用设备制造业,1,,2.47,-10523046.99,42092187.96,150,,1.0,22.07,0.133113,0.263949,6,0,1,1,1,1,1,,,,,,,,,,,,5.017279836814924,5.703793585582131,0.0,17.555372746046867,1,0.0,0.0,5.017279836814924,5.703793585582131,2.47,17.555372746046867,0.0,22.07,0.133113,0.263949,6,,,,,,,,,0.0,0.0
603278,大业股份,2021,C33,金属制品业,0,,4.92,-11670496.24,62242646.61333334,85,390913.03,0.75,22.79,0.026745,0.753207,4,0,1,0,0,0,0,,,,,,,,,,,,4.454347296253507,5.135833037330569,0.0,17.946550975704298,0,390913.03,12.876242942669322,4.454347296253507,5.135833037330569,4.92,17.946550975704298,12.876242942669322,22.79,0.026745,0.753207,4,,,,,,,,,0.0,
603279,景津装备,2024,C34,通用设备制造业,1,,2.48,-24964757.01,99859028.04,885,2290687.91,1.0,22.88,0.097807,0.485261,5,1,1,1,1,1,1,,,,,,,,,,,,6.786716950605081,7.478735144760802,0.0,18.41927003977697,0,2290687.91,14.644363164350064,6.786716950605081,7.478735144760802,2.48,18.41927003977697,14.644363164350064,22.88,0.097807,0.485261,5,,,,,,,,,0.0,
603283,赛腾股份,2019,C35,专用设备制造业,1,,10.89,-11944851.09,63705872.48,577,50000.0,0.75,21.46,0.061814,0.506733,2,0,0,0,0,0,0,,,,,,,,,,,,6.359573868672378,7.050990197978054,0.0,17.969787321629262,0,50000.0,10.819798284210286,6.359573868672378,7.050990197978054,10.89,17.969787321629262,10.819798284210286,21.46,0.061814,0.506733,2,,,,,,,,,0.0,
603283,赛腾股份,2020,C35,专用设备制造业,1,,8.98,-15478853.1,82553883.2,537,19084205.0,0.75,21.93,0.055258,0.618137,3,0,0,0,0,0,0,,,,,,,,,,,,6.2878585601617845,6.979146142012465,0.0,18.228961779918805,0,19084205.0,16.764371639942606,6.2878585601617845,6.979146142012465,8.98,18.228961779918805,16.764371639942606,21.93,0.055258,0.618137,3,,,,,,,,,0.0,0.0
603286,日盈电子,2023,C36,汽车制造业,1,江苏省,5.54,-5803591.92,23214367.68,184,,1.0,21.24,0.006873,0.479583,6,0,1,1,1,1,1,130924.3,11.78237457256093,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0,5.220355825078324,5.908090322302644,0.0,16.96028198458006,1,0.0,0.0,5.220355825078324,5.908090322302644,5.54,16.96028198458006,0.0,21.24,0.006873,0.479583,6,5.0,130924.3,15242.28,761.46,91.74,3331.0,191877.0,107899.0,0.0,
603286,日盈电子,2024,C36,汽车制造业,1,江苏省,4.08,-4742920.85,18971683.4,219,,1.0,21.33,0.00933,0.513847,7,0,1,1,1,1,1,136696.9,11.82552134505915,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14,5.393627546352362,6.082224122904235,0.0,16.758458130800133,1,0.0,0.0,5.393627546352362,6.082224122904235,4.08,16.758458130800133,0.0,21.33,0.00933,0.513847,7,,136696.9,15293.57,,91.74,5019.14,229685.0,135838.0,0.0,0.0
603297,永新光学,2020,C40,仪器仪表制造业,1,,8.2,-4785921.14,25524912.74666667,82,7375382.38,0.75,21.1,0.110627,0.138995,2,0,0,0,0,0,0,,,,,,,,,,,,4.418840607796598,5.099903606000664,0.0,17.055165542838548,0,7375382.38,15.813658442567863,4.418840607796598,5.099903606000664,8.2,17.055165542838548,15.813658442567863,21.1,0.110627,0.138995,2,,,,,,,,,0.0,
603297,永新光学,2021,C40,仪器仪表制造业,1,,7.93,-9226321.19,36905284.76,103,,1.0,21.26,0.152269,0.138066,3,0,1,0,0,1,0,,,,,,,,,,,,4.6443908991413725,5.327899732854396,0.0,17.42386534428055,1,0.0,0.0,4.6443908991413725,5.327899732854396,7.93,17.42386534428055,0.0,21.26,0.152269,0.138066,3,,,,,,,,,0.0,0.0
603297,永新光学,2022,C40,仪器仪表制造业,1,,9.58,-12622734.05,50490936.2,160,7831569.34,1.0,21.37,0.145586,0.128139,4,0,1,1,0,1,1,,,,,,,,,,,,5.081404364984463,5.768330761275724,0.0,17.737304416754327,0,7831569.34,15.873673602137082,5.081404364984463,5.768330761275724,9.58,17.737304416754327,15.873673602137082,21.37,0.145586,0.128139,4,,,,,,,,,0.0,0.0
603300,海南华铁,2020,L71,租赁业,0,浙江省,2.86,-2848942.5,15194360.0,130,50000.0,0.75,22.72,0.053919,0.496568,5,1,0,0,0,0,0,67164.5,11.11490011311595,10082.01,472.13,4.68,88.84,129708.0,49888.0,507050.0,391700.0,1403.32,4.875197323201151,5.560696423586702,0.0,16.536434930141755,0,50000.0,10.819798284210286,4.875197323201151,5.560696423586702,2.86,16.536434930141755,10.819798284210286,22.72,0.053919,0.496568,5,4.68,67164.5,10082.01,472.13,88.84,1403.32,129708.0,49888.0,0.0,
603300,海南华铁,2021,L71,租赁业,0,浙江省,2.2,-2974010.21,15861387.78666667,209,,0.75,23.08,0.056714,0.613433,6,0,1,0,0,0,0,76765.3,11.24850799411637,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78,5.3471075307174685,6.035487155787818,0.0,16.57939833570095,1,0.0,0.0,5.3471075307174685,6.035487155787818,2.2,16.57939833570095,0.0,23.08,0.056714,0.613433,6,5.25,76765.3,11014.59,578.6,91.29,1855.78,129821.0,56796.0,0.0,0.0
